Easting,Northing,Moisture,Yield
592319.938,4267633.500,10.5,5872
592319.938,4267632.000,10.5,5600
592319.938,4267631.000,10.5,5872
592319.313,4267629.500,10.5,5536
592320.000,4267628.500,10.4,6091
592319.313,4267627.500,10.3,5713
592320.000,4267626.000,10.3,5957
592320.000,4267625.000,10.3,6029
592320.000,4267623.500,10.4,5341
592320.063,4267623.000,10.5,6007
592320.063,4267621.500,10.5,5593
592320.063,4267620.000,10.5,6098
592320.063,4267619.000,10.5,6017
592320.125,4267617.500,10.6,6181
592320.125,4267616.500,10.5,6052
592320.125,4267615.500,10.4,5569
592320.125,4267614.500,10.3,5713
592320.125,4267613.000,10.3,5760
592320.125,4267613.000,10.3,6210
592320.188,4267610.500,10.5,6007
592320.188,4267609.000,10.5,5660
592320.188,4267608.500,10.7,6176
592320.250,4267606.500,10.6,6136
592320.250,4267606.000,10.6,5776
592320.250,4267604.000,10.6,5444
592320.250,4267603.500,10.5,6044
592320.250,4267602.000,10.3,5634
592320.313,4267601.000,10.3,5625
592320.313,4267599.500,10.4,6257
592320.313,4267598.000,10.6,5746
592320.313,4267597.000,10.6,5701
592320.375,4267595.500,10.6,5528
592320.375,4267594.500,10.6,5205
592320.375,4267593.000,10.6,6073
592320.375,4267592.000,10.6,5909
592320.438,4267590.500,10.6,5532
592320.438,4267589.500,10.4,5807
592320.438,4267588.000,10.5,5683
592320.438,4267587.000,10.6,5300
592320.438,4267585.500,10.8,5265
592320.500,4267584.500,10.8,5202
592320.500,4267583.500,10.9,5537
592320.500,4267582.000,10.7,5996
592320.500,4267581.000,10.7,5275
592320.563,4267580.000,10.6,5127
592320.563,4267578.500,10.4,5927
592320.563,4267577.000,10.5,5548
592320.563,4267576.000,10.6,5911
592320.563,4267575.000,10.8,5439
592320.625,4267573.500,10.8,6089
592320.625,4267572.500,10.7,5720
592320.625,4267571.000,10.8,5247
592320.625,4267570.000,10.6,6162
592320.688,4267568.500,10.7,5914
592320.688,4267567.500,10.5,5771
592320.688,4267566.500,10.5,6093
592320.063,4267565.000,10.6,5897
592320.063,4267564.000,10.7,5895
592320.063,4267562.000,10.8,5915
592320.063,4267561.500,10.8,5828
592320.125,4267560.000,10.8,5899
592320.125,4267559.000,10.8,5729
592320.125,4267557.500,10.8,5660
592320.125,4267556.500,10.6,5507
592320.125,4267555.000,10.6,5578
592320.188,4267554.000,10.7,5901
592320.188,4267552.500,10.8,5675
592320.188,4267551.000,10.8,5416
592320.188,4267550.000,10.8,5370
592320.250,4267548.500,10.8,5755
592320.250,4267548.000,10.7,5553
592320.250,4267546.000,10.6,5563
592320.250,4267545.500,10.6,5701
592320.313,4267544.000,10.7,5789
592320.313,4267543.000,10.8,5970
592320.313,4267541.500,10.9,6159
592320.313,4267540.000,10.9,5592
592320.313,4267539.500,10.9,5575
592321.000,4267538.000,10.8,5663
592321.000,4267537.000,10.8,5252
592321.063,4267535.500,10.6,5094
592321.063,4267534.500,10.6,5143
592321.063,4267533.000,10.7,5622
592321.063,4267532.000,10.8,5123
592321.125,4267530.500,10.8,5320
592321.125,4267529.000,10.8,5361
592321.125,4267528.500,10.9,5197
592321.125,4267526.500,10.8,5238
592321.125,4267526.000,10.8,4954
592321.188,4267524.500,10.5,5579
592321.188,4267523.500,10.6,4980
592321.188,4267522.000,10.6,5033
592321.188,4267521.000,10.7,5167
592321.250,4267519.500,10.8,4900
592321.250,4267518.500,10.8,4956
592321.250,4267517.500,10.8,5079
592321.250,4267516.000,10.8,5023
592321.313,4267515.000,10.7,5563
592321.313,4267513.500,10.6,4787
592321.313,4267512.500,10.6,4959
592321.313,4267511.000,10.8,4862
592321.313,4267509.500,10.9,4420
592321.375,4267508.500,11.0,3989
592321.375,4267507.500,11.0,4490
592321.375,4267506.000,11.0,4197
592321.375,4267505.000,10.8,4585
592321.438,4267503.500,10.8,4701
592321.438,4267502.500,10.8,4245
592321.438,4267501.500,10.9,4210
592321.438,4267500.000,11.2,4216
592321.438,4267498.500,11.2,3564
592321.500,4267498.000,10.8,3703
592321.500,4267496.000,11.0,4043
592321.500,4267495.000,11.2,4395
592321.500,4267494.000,11.0,3975
592329.563,4267489.000,10.3,2293
592329.563,4267490.000,10.6,2968
592329.563,4267491.000,10.8,2735
592329.500,4267492.000,10.8,3167
592329.500,4267493.500,11.0,3678
592329.500,4267494.500,11.0,3649
592329.500,4267495.500,11.0,3889
592329.500,4267496.500,10.9,4081
592329.438,4267498.000,10.7,3483
592329.438,4267499.000,10.7,4199
592329.438,4267500.500,10.8,4017
592329.438,4267501.500,11.0,3856
592329.375,4267502.500,11.0,4360
592329.375,4267504.000,11.0,4245
592329.375,4267505.000,11.1,3689
592329.375,4267506.000,11.0,3996
592329.375,4267507.500,10.8,3964
592329.313,4267508.500,10.8,4230
592329.313,4267509.500,10.8,4022
592329.313,4267510.500,10.8,4001
592329.313,4267512.000,10.8,3423
592329.313,4267513.000,10.9,3639
592329.250,4267514.000,10.8,3706
592329.250,4267515.500,10.8,3312
592329.250,4267516.500,10.8,3276
592329.250,4267517.500,10.8,2944
592329.188,4267518.500,10.8,2859
592329.188,4267520.000,10.5,3022
592329.188,4267521.500,10.3,3230
592329.188,4267522.000,10.5,3153
592329.188,4267523.500,10.5,3386
592329.125,4267524.500,10.6,3064
592329.125,4267526.000,10.4,3116
592329.125,4267527.000,10.4,3059
592329.125,4267528.500,10.4,3384
592329.125,4267529.500,10.4,3534
592329.063,4267530.500,10.3,3376
592329.063,4267532.000,10.3,4043
592329.063,4267533.000,10.3,3640
592329.063,4267534.500,10.3,4029
592329.000,4267535.000,10.3,4711
592329.000,4267536.500,10.5,3633
592329.000,4267538.000,10.5,4066
592329.000,4267539.000,10.6,3768
592329.000,4267540.000,10.6,4408
592328.938,4267541.000,10.5,4185
592328.938,4267542.500,10.5,3885
592328.250,4267543.500,10.3,4216
592328.938,4267544.500,10.3,4291
592328.250,4267546.000,10.3,3858
592328.875,4267547.000,10.6,3737
592328.875,4267548.500,10.6,3862
592328.875,4267549.000,10.6,3686
592328.875,4267550.500,10.6,3798
592328.813,4267551.500,10.6,3876
592328.813,4267553.000,10.5,3443
592328.813,4267554.000,10.2,4441
592328.813,4267555.000,10.3,4043
592328.813,4267556.500,10.3,3801
592328.750,4267557.500,10.3,4189
592328.750,4267559.000,10.5,4239
592328.750,4267560.000,10.5,4072
592328.750,4267561.000,10.5,3643
592328.063,4267562.500,10.5,4023
592328.063,4267563.000,10.4,4080
592328.000,4267565.000,10.3,4004
592328.688,4267565.500,10.3,4283
592328.688,4267567.000,10.3,4042
592328.625,4267568.500,10.4,4293
592328.625,4267569.500,10.5,3941
592328.625,4267571.000,10.6,4119
592328.625,4267572.000,10.6,4210
592328.563,4267573.500,10.6,4073
592328.563,4267574.000,10.6,4019
592328.563,4267575.500,10.6,4301
592328.563,4267576.500,10.5,4240
592328.563,4267578.000,10.4,4320
592328.500,4267579.500,10.3,4622
592328.500,4267580.500,10.3,4399
592328.500,4267582.000,10.6,3954
592328.500,4267583.000,10.6,4377
592327.813,4267584.000,10.6,4099
592328.438,4267585.500,10.6,4452
592328.438,4267586.500,10.6,4362
592328.438,4267587.500,10.6,4747
592328.438,4267589.000,10.7,4010
592328.375,4267590.500,10.6,3931
592328.375,4267591.500,10.4,3809
592328.375,4267592.500,10.4,4173
592328.375,4267593.500,10.4,4228
592327.688,4267595.000,10.6,3892
592327.688,4267596.000,10.6,4367
592327.625,4267597.500,10.6,3806
592327.625,4267598.500,10.6,3751
592327.625,4267600.000,10.7,3293
592327.625,4267601.500,10.6,3372
592327.563,4267602.500,10.5,3491
592327.563,4267603.500,10.2,3741
592327.563,4267604.500,10.2,3375
592327.563,4267606.000,10.1,3494
592327.563,4267607.000,10.3,3787
592327.500,4267608.500,10.3,3558
592327.500,4267609.500,10.4,3596
592327.500,4267610.500,10.5,3462
592327.500,4267612.000,10.3,3459
592327.438,4267613.000,10.2,3370
592327.438,4267614.500,10.2,3051
592327.438,4267615.500,10.2,3730
592327.438,4267617.000,10.0,3352
592327.438,4267618.000,10.0,3102
592327.375,4267619.500,10.2,3350
592327.375,4267620.500,10.3,3347
592327.375,4267621.500,10.4,3390
592327.375,4267623.000,10.3,3230
592327.313,4267624.000,10.0,3107
592327.313,4267625.000,10.1,3161
592327.313,4267626.500,10.1,3517
592327.313,4267627.500,10.3,3013
592327.313,4267629.000,10.3,2622
592327.250,4267630.000,10.4,2656
592327.250,4267631.500,10.4,2412
592327.250,4267632.500,10.3,2815
592327.250,4267634.000,10.2,3005
592327.188,4267635.000,10.2,3117
592327.188,4267636.500,10.4,3084
592327.188,4267637.000,10.6,2893
592327.188,4267638.500,10.5,3072
592327.188,4267640.000,10.5,3037
592327.125,4267640.500,10.5,3265
592327.125,4267641.500,10.4,3506
592327.125,4267642.500,10.4,3030
592327.125,4267643.500,10.5,3828
592327.125,4267645.000,10.6,3704
592327.063,4267645.500,10.5,2975
592327.063,4267647.000,10.6,3321
592327.063,4267648.000,10.5,3224
592327.063,4267648.500,10.2,3678
592327.063,4267650.000,10.2,3127
592327.000,4267651.000,10.3,2321
592327.000,4267651.500,10.5,3093
592327.000,4267653.000,10.6,2660
592327.000,4267654.000,10.5,2212
592327.000,4267655.000,10.5,2320
592327.000,4267656.000,10.4,2619
592326.938,4267657.000,10.2,2326
592326.938,4267658.000,10.2,2628
592326.938,4267659.000,10.3,2928
592326.938,4267660.000,10.5,2868
592326.938,4267661.000,10.5,3497
592326.875,4267662.000,10.5,3584
592326.875,4267663.000,10.5,2958
592326.875,4267664.500,10.5,3129
592326.875,4267665.000,10.3,3272
592326.875,4267666.000,10.2,3091
592326.813,4267667.500,10.2,2746
592326.813,4267668.000,10.4,3221
592326.813,4267669.500,10.5,3153
592326.813,4267670.500,10.5,3111
592326.813,4267671.500,10.5,3259
592326.750,4267672.500,10.5,3242
592326.750,4267673.500,10.5,3182
592326.750,4267674.500,10.5,3425
592326.750,4267675.500,10.4,3127
592326.750,4267676.500,10.3,4339
592326.750,4267677.500,10.3,4285
592326.688,4267678.500,10.5,3834
592326.688,4267679.500,10.5,4123
592326.688,4267681.000,10.5,3461
592326.688,4267682.000,10.5,4129
592326.688,4267683.000,10.5,4189
592326.625,4267684.000,10.5,3964
592326.625,4267685.000,10.3,4150
592326.625,4267686.000,10.3,3628
592326.625,4267687.000,10.4,3571
592326.625,4267688.000,10.5,3756
592326.563,4267689.500,10.5,3242
592326.563,4267690.000,10.5,3378
592326.563,4267691.000,10.5,3419
592326.563,4267692.500,10.4,3950
592326.563,4267693.500,10.2,4372
592326.500,4267694.500,10.2,4095
592326.500,4267695.000,10.2,3950
592326.500,4267696.500,10.4,3760
592326.500,4267697.500,10.5,3680
592326.500,4267698.500,10.6,3994
592326.438,4267699.500,10.5,4023
592326.438,4267700.500,10.5,4288
592326.438,4267701.500,10.5,4194
592326.438,4267702.500,10.4,4269
592326.438,4267703.500,10.2,4004
592326.438,4267704.500,10.2,3864
592326.375,4267706.000,10.3,4831
592326.375,4267706.500,10.5,4603
592326.375,4267707.500,10.6,4521
592326.375,4267709.000,10.6,4698
592326.375,4267709.500,10.5,5076
592326.313,4267710.500,10.6,4828
592326.313,4267710.500,10.5,4514
592326.313,4267712.500,10.5,4892
592325.625,4267714.000,10.4,4820
592326.313,4267714.500,10.3,5547
592325.625,4267715.500,10.5,4816
592325.625,4267717.000,10.5,5226
592325.625,4267717.500,10.5,5370
592325.563,4267718.500,10.7,5298
592325.563,4267720.000,10.7,4778
592325.563,4267721.000,10.7,5104
592325.563,4267722.000,10.7,5363
592325.500,4267723.000,10.7,5210
592325.500,4267724.500,10.7,5368
592325.500,4267725.500,10.6,5441
592325.500,4267727.000,10.5,4972
592325.500,4267728.000,10.5,4815
592325.438,4267729.000,10.5,5494
592325.438,4267730.500,10.5,5352
592325.438,4267731.000,10.5,5352
592325.438,4267732.500,10.5,5510
592325.438,4267733.500,10.6,5321
592325.375,4267734.500,10.7,5067
592325.375,4267736.000,10.7,5772
592325.375,4267737.000,10.7,5316
592325.375,4267738.000,10.7,5798
592325.375,4267739.500,10.7,5449
592325.313,4267740.500,10.7,5856
592325.313,4267741.500,10.6,5626
592325.313,4267742.500,10.6,5441
592325.313,4267744.000,10.3,5751
592325.250,4267745.000,10.4,5892
592325.250,4267746.000,10.4,5622
592325.250,4267747.500,10.5,5816
592325.250,4267747.500,10.5,5713
592325.250,4267750.000,10.5,6231
592325.188,4267750.500,10.6,5665
592325.188,4267752.000,10.6,5152
592325.188,4267753.000,10.6,5508
592325.188,4267754.000,10.6,6036
592325.188,4267755.500,10.6,5368
592325.125,4267756.500,10.5,5984
592325.125,4267758.000,10.4,5874
592325.125,4267759.000,10.4,6092
592325.125,4267760.500,10.4,5724
592325.063,4267761.500,10.5,5401
592325.063,4267762.500,10.5,5752
592325.063,4267764.000,10.6,5977
592325.063,4267764.500,10.7,5740
592324.375,4267766.000,10.6,6058
592324.375,4267767.000,10.7,6035
592324.375,4267768.000,10.7,5568
592324.313,4267769.500,10.6,6408
592324.313,4267770.000,10.6,6100
592324.313,4267772.000,10.6,6521
592324.313,4267772.500,10.6,6054
592324.250,4267774.000,10.5,6516
592324.250,4267775.000,10.4,6312
592324.250,4267776.500,10.4,6875
592324.250,4267777.500,10.4,6222
592324.250,4267778.500,10.5,6397
592324.188,4267780.000,10.6,5912
592324.188,4267780.500,10.6,6629
592324.188,4267782.000,10.6,6058
592324.188,4267783.500,10.6,6627
592324.188,4267784.000,10.6,6290
592324.125,4267785.500,10.7,6515
592324.125,4267786.500,10.6,6488
592324.125,4267787.500,10.6,6489
592324.125,4267789.000,10.6,6553
592324.125,4267790.000,10.5,7277
592324.063,4267791.000,10.5,6882
592324.063,4267792.000,10.4,6971
592324.063,4267793.500,10.4,6793
592324.063,4267794.500,10.4,6106
592324.063,4267795.500,10.4,6760
592324.000,4267797.000,10.5,6721
592324.000,4267798.000,10.5,6646
592324.000,4267799.500,10.5,7196
592324.000,4267800.000,10.6,6386
592323.938,4267801.500,10.6,6283
592323.938,4267802.500,10.6,6747
592323.938,4267803.500,10.6,6709
592323.938,4267805.000,10.6,6446
592323.938,4267805.500,10.6,6462
592323.875,4267807.000,10.6,6649
592323.875,4267808.000,10.6,6446
592323.875,4267809.500,10.4,6233
592323.875,4267810.500,10.4,6404
592323.875,4267811.500,10.5,6652
592323.813,4267813.000,10.4,6599
592323.813,4267813.500,10.4,5999
592323.813,4267815.000,10.6,6816
592323.813,4267816.500,10.6,5982
592323.750,4267817.500,10.8,5862
592323.750,4267818.500,10.6,6768
592323.750,4267819.500,10.7,6273
592323.750,4267820.500,10.6,6095
592323.750,4267822.000,10.6,6649
592323.688,4267823.000,10.6,6004
592323.688,4267824.500,10.5,6823
592323.688,4267825.000,10.4,6302
592323.688,4267826.500,10.5,6371
592323.688,4267827.500,10.6,6191
592323.625,4267829.000,10.4,6377
592323.625,4267830.000,10.6,6542
592323.625,4267831.000,10.6,6844
592323.625,4267832.000,10.6,5643
592323.625,4267833.000,10.7,6476
592323.563,4267834.500,10.7,6450
592323.563,4267836.000,10.8,5889
592323.563,4267836.500,10.7,6718
592323.563,4267838.000,10.7,6278
592323.500,4267839.000,10.7,6391
592323.500,4267840.500,10.6,6618
592323.500,4267841.500,10.6,6030
592323.500,4267842.500,10.6,6779
592323.500,4267843.500,10.6,6768
592323.438,4267844.500,10.6,6246
592323.438,4267846.000,10.7,6648
592323.438,4267847.000,10.6,6590
592323.438,4267848.000,10.6,6478
592323.438,4267849.000,10.7,6740
592323.375,4267850.500,10.7,6515
592323.375,4267851.500,10.8,5970
592323.375,4267852.500,10.6,6752
592323.375,4267853.500,10.5,6349
592322.688,4267855.000,10.7,6214
592322.688,4267856.000,10.9,4864
592322.688,4267857.000,10.7,4782
592322.625,4267858.500,10.7,2938
592322.625,4267859.500,10.9,1120
592322.625,4267860.500,11.1,909
592307.313,4267859.500,11.0,5617
592307.313,4267859.500,10.8,5365
592307.375,4267858.000,10.7,5644
592307.375,4267857.000,10.7,6130
592307.375,4267856.500,10.6,6265
592307.375,4267855.000,10.4,6018
592307.375,4267854.000,10.3,6997
592307.438,4267853.000,10.2,6522
592307.438,4267852.000,10.2,7685
592307.438,4267851.000,10.3,7407
592307.438,4267850.000,10.2,7691
592307.438,4267848.500,10.1,7536
592307.500,4267848.000,10.1,7289
592307.500,4267846.500,10.1,7241
592307.500,4267845.500,10.2,7092
592307.500,4267844.500,10.2,6789
592307.500,4267843.000,10.3,7502
592307.563,4267842.000,10.3,7232
592307.563,4267841.000,10.2,7377
592307.563,4267840.000,10.2,7503
592307.563,4267838.500,10.2,7227
592307.563,4267837.500,10.4,6728
592307.625,4267836.500,10.4,6825
592307.625,4267835.000,10.4,7371
592307.625,4267834.500,10.5,7356
592307.625,4267833.000,10.6,7161
592307.688,4267832.000,10.5,6527
592307.688,4267830.500,10.6,7253
592307.688,4267829.500,10.6,6895
592308.375,4267828.500,10.5,7661
592308.375,4267827.000,10.6,6889
592308.375,4267826.000,10.4,7030
592308.375,4267825.000,10.3,6694
592308.438,4267823.500,10.3,6895
592308.438,4267823.000,10.1,6087
592308.438,4267821.000,10.1,6987
592308.438,4267820.500,10.1,6573
592308.438,4267819.000,10.2,6721
592308.500,4267818.000,10.2,6130
592308.500,4267816.500,10.4,6328
592308.500,4267815.500,10.4,6196
592308.500,4267814.500,10.4,6338
592308.563,4267813.000,10.5,6132
592307.875,4267812.500,10.5,7118
592307.875,4267811.000,10.6,6115
592307.938,4267810.000,10.4,6834
592307.938,4267808.500,10.4,6878
592307.938,4267807.500,10.2,7166
592307.938,4267806.500,10.0,6735
592307.938,4267805.000,10.1,7199
592308.000,4267804.000,10.1,6480
592308.000,4267802.500,10.1,7310
592308.688,4267801.500,10.2,7181
592308.688,4267800.500,10.4,6756
592308.688,4267799.500,10.4,6693
592308.688,4267798.500,10.4,7104
592308.750,4267797.000,10.5,6401
592308.750,4267796.000,10.6,7253
592308.750,4267795.000,10.6,6667
592308.750,4267793.500,10.6,6943
592308.750,4267792.500,10.5,6976
592308.813,4267791.000,10.3,6281
592308.813,4267790.500,10.2,6621
592308.813,4267789.000,10.1,7289
592308.813,4267787.500,10.1,6357
592308.813,4267786.500,10.2,7298
592308.875,4267785.000,10.2,6779
592308.875,4267784.500,10.4,7193
592308.875,4267783.000,10.4,7009
592308.875,4267782.000,10.4,6428
592308.938,4267781.000,10.5,7029
592308.938,4267779.500,10.6,6763
592308.938,4267778.500,10.6,6306
592308.938,4267777.000,10.6,6754
592308.313,4267776.500,10.5,6657
592309.000,4267775.000,10.4,6617
592309.000,4267774.000,10.2,6817
592309.000,4267772.500,10.0,6275
592309.000,4267771.500,10.1,7306
592309.000,4267770.500,10.0,6913
592309.063,4267769.000,10.2,6733
592309.063,4267768.000,10.4,6824
592309.063,4267767.000,10.4,6850
592309.063,4267765.500,10.6,6676
592309.125,4267764.500,10.6,7340
592308.438,4267763.000,10.6,6633
592309.125,4267762.500,10.6,7542
592309.125,4267761.000,10.6,6801
592309.125,4267760.000,10.5,7194
592309.188,4267758.500,10.4,7579
592309.188,4267757.500,10.3,7564
592309.188,4267756.500,10.3,6845
592309.188,4267755.000,10.1,7454
592309.250,4267754.000,10.4,6332
592309.250,4267752.500,10.4,7299
592309.250,4267752.000,10.4,6772
592309.250,4267750.500,10.5,6997
592309.250,4267749.000,10.6,6608
592309.313,4267748.000,10.7,6868
592309.313,4267746.500,10.7,6545
592309.313,4267746.000,10.7,7109
592309.313,4267744.500,10.7,6890
592309.313,4267743.500,10.5,7176
592309.375,4267742.500,10.5,6425
592309.375,4267741.000,10.4,5996
592309.375,4267740.000,10.3,7207
592309.375,4267738.500,10.2,6552
592309.438,4267737.500,10.2,6749
592309.438,4267736.000,10.6,7022
592309.438,4267735.500,10.6,6711
592309.438,4267734.000,10.6,6718
592309.438,4267732.500,10.6,6943
592309.500,4267731.500,10.6,5841
592309.500,4267730.000,10.5,6838
592309.500,4267729.000,10.4,6984
592309.500,4267727.500,10.3,6704
592309.563,4267727.000,10.1,6606
592309.563,4267725.500,10.4,7036
592309.563,4267724.500,10.4,6530
592309.563,4267723.000,10.5,6396
592309.563,4267721.500,10.6,6506
592309.625,4267720.500,10.7,6952
592309.625,4267719.500,10.7,6620
592309.625,4267718.500,10.7,6139
592309.625,4267717.000,10.6,6708
592309.688,4267716.000,10.3,6742
592309.688,4267715.000,10.3,6298
592309.688,4267713.500,10.2,7139
592309.688,4267712.500,10.0,6457
592309.688,4267711.000,10.4,7041
592309.750,4267710.500,10.6,6495
592309.750,4267709.000,10.6,6605
592309.750,4267707.500,10.8,7069
592309.750,4267706.500,10.6,6558
592309.750,4267705.000,10.4,6900
592309.813,4267704.000,10.4,6582
592309.813,4267703.000,10.1,6653
592309.813,4267702.000,10.1,7222
592309.813,4267700.500,10.4,7342
592309.875,4267699.500,10.4,6318
592309.875,4267698.000,10.6,6296
592309.875,4267696.500,10.7,7010
592309.875,4267696.000,10.7,6077
592309.875,4267694.500,10.6,6744
592309.938,4267693.500,10.6,6423
592309.938,4267692.000,10.6,6971
592309.938,4267691.000,10.4,6425
