Longitude,Latitude,ECto30,ECto100,Easting,Northing
-121.941036,38.551662,17.7,53.3,592274.938,4267557.5
-121.941036,38.551722,19.8,55.9,592274.813,4267564
-121.941036,38.551733,21.5,53.8,592274.813,4267565
-121.941037,38.551743,21,52.5,592274.125,4267566.5
-121.941036,38.551762,18.9,51.1,592274.813,4267568.5
-121.941035,38.551821,21.2,48.4,592274.688,4267575.5
-121.941035,38.551836,21.6,50,592274.688,4267576.5
-121.941035,38.551852,21,49.9,592274.688,4267578.5
-121.941035,38.551995,16.8,50.1,592274.5,4267594.5
-121.941035,38.552012,18.1,51.7,592274.438,4267596.5
-121.941035,38.552023,17.5,52.6,592274.438,4267597.5
-121.941035,38.552034,17.7,48.2,592274.438,4267598.5
-121.941035,38.55205,18.3,48.1,592274.438,4267600.5
-121.941036,38.552064,18.6,52.8,592274.375,4267602
-121.941036,38.552083,19,51.1,592274.375,4267604
-121.941035,38.552106,18.2,51.2,592274.375,4267606.5
-121.941035,38.552123,18.5,50.7,592274.313,4267608.5
-121.941035,38.552134,19.5,51.5,592274.313,4267610
-121.941035,38.552142,19.6,51.3,592274.313,4267611
-121.941035,38.552154,18.6,50,592274.313,4267612
-121.941035,38.552162,17.2,49.3,592274.25,4267613
-121.941035,38.552173,16.6,49.3,592274.25,4267614
-121.941035,38.552189,17.7,48.9,592274.25,4267616
-121.941035,38.552206,19.3,47.6,592274.25,4267617.5
-121.941035,38.552217,19.1,43.1,592274.188,4267619
-121.941035,38.552229,18,53.4,592274.188,4267620.5
-121.941035,38.552243,17,54,592274.188,4267622
-121.941035,38.552257,18.5,53.6,592274.125,4267623.5
-121.941034,38.552322,19.6,53.8,592274.063,4267630.5
-121.941034,38.552343,18.6,53.3,592274.063,4267633
-121.941034,38.552364,18.8,59.4,592274,4267635.5
-121.941034,38.552376,19.8,58.2,592274,4267636.5
-121.941034,38.552382,18.8,56.5,592274,4267637.5
-121.941034,38.552397,18.7,54.2,592274,4267639
-121.941034,38.552415,20.6,55.1,592273.938,4267641
-121.941033,38.552424,23.4,58.6,592273.938,4267642
-121.941034,38.552433,22.3,62.1,592273.938,4267643
-121.941034,38.552442,18.9,59.2,592273.938,4267644
-121.941033,38.552457,18.7,52.7,592273.875,4267645.5
-121.941033,38.552472,19.8,55.7,592273.875,4267647
-121.941034,38.552605,16.8,46.7,592273.688,4267662
-121.941034,38.552617,16.9,49,592273.688,4267663.5
-121.941034,38.552631,17.2,52.8,592273.688,4267665
-121.941034,38.552703,17.4,49.1,592273.563,4267673
-121.941034,38.552732,17.3,51.4,592273.563,4267676
-121.941033,38.55275,17.5,53.2,592273.5,4267678
-121.941033,38.552763,16.3,53.3,592273.5,4267680
-121.941033,38.552781,16.3,50.3,592273.5,4267681.5
-121.941033,38.552793,17.7,50.3,592273.5,4267683
-121.941033,38.552832,16.3,51.6,592273.438,4267687.5
-121.941033,38.55285,16.8,47.4,592273.375,4267689
-121.941033,38.552861,16.3,44,592273.375,4267690.5
-121.941032,38.552961,18,52.2,592273.25,4267701.5
-121.941032,38.553023,17.7,46.6,592273.188,4267708.5
-121.941032,38.553035,17.6,45.4,592273.188,4267710
-121.941032,38.553053,18.3,45.8,592273.125,4267712
-121.941032,38.553066,18.4,46.5,592273.125,4267713
-121.941032,38.553072,18.1,44.4,592273.125,4267714
-121.941032,38.553091,17.7,43.9,592273.063,4267716
-121.941032,38.553113,17.2,46.8,592273.063,4267718.5
-121.941031,38.55318,17.3,44,592273,4267726
-121.941031,38.55319,17.6,43.7,592272.938,4267727
-121.941031,38.5532,16.9,46.3,592272.938,4267728
-121.941031,38.553212,16.9,48,592272.938,4267729.5
-121.941031,38.553228,18.5,43.7,592272.938,4267731
-121.94103,38.553243,18.2,43.3,592272.875,4267732.5
-121.94103,38.553261,17.4,44.1,592272.875,4267735
-121.94103,38.553273,18.3,44.5,592272.875,4267736
-121.94103,38.553285,18.5,46.5,592272.813,4267737.5
-121.94103,38.553312,18.1,47.7,592272.813,4267740.5
-121.941031,38.553333,16.4,45.5,592272.75,4267743
-121.941031,38.553343,16.8,47,592272.75,4267744
-121.941031,38.553367,16,44.9,592272.75,4267746.5
-121.941031,38.553388,16,44.6,592272.688,4267749
-121.941031,38.553402,16.6,43.1,592272.688,4267750.5
-121.941032,38.553453,16,44.5,592272.625,4267756
-121.941032,38.553476,16.1,46.4,592272.625,4267758.5
-121.941032,38.553491,17,45.1,592272.563,4267760
-121.941032,38.553504,17.5,43.7,592272.563,4267762
-121.941032,38.553513,17.4,43.5,592272.563,4267763
-121.941032,38.55364,16.4,46.1,592272.375,4267776.5
-121.941032,38.55366,15.3,45.8,592272.375,4267779.5
-121.941031,38.553679,15.4,46.4,592272.313,4267781.5
-121.941031,38.553689,17,46.7,592272.313,4267782
-121.941032,38.553701,16.9,45.9,592272.313,4267783.5
-121.941032,38.553729,17.4,45.3,592272.25,4267787
-121.941032,38.553751,16.4,43.7,592272.25,4267789.5
-121.941032,38.553766,16.3,46.6,592272.25,4267790.5
-121.941032,38.55379,16.8,46.3,592272.188,4267793.5
-121.941031,38.553817,17.2,47,592272.188,4267796.5
-121.941031,38.553838,16.8,46.1,592272.125,4267799
-121.941031,38.553847,15.7,46.7,592272.125,4267800
-121.941031,38.553857,16.4,47.5,592272.125,4267801
-121.941031,38.553879,16.7,46.8,592272.063,4267803.5
-121.941031,38.553902,16.6,46.5,592272.063,4267806
-121.941031,38.553912,17.1,47.1,592272.063,4267807
-121.941032,38.553957,14.9,45.6,592272,4267812.5
-121.941032,38.553966,15.9,45.8,592271.938,4267813
-121.941032,38.553985,16.2,46.7,592271.938,4267815.5
-121.941032,38.554007,15.4,46.7,592271.938,4267818
-121.941032,38.554019,15.1,43.7,592271.875,4267819
-121.941031,38.554029,16.5,44.8,592271.875,4267820
-121.941031,38.554047,17.7,45.4,592271.875,4267822
-121.941031,38.554072,16.6,46.2,592271.813,4267825
-121.941031,38.55409,16.7,45.6,592271.813,4267826.5
-121.941031,38.554112,15.8,50.4,592271.813,4267829
-121.941031,38.55413,15.8,51.5,592271.75,4267831.5
-121.941031,38.554142,15.7,50.4,592271.75,4267832.5
-121.941032,38.554151,15.1,51.4,592271.75,4267833.5
-121.941032,38.55416,16.1,52.2,592271.75,4267834.5
-121.941032,38.554168,15.7,51.1,592271.688,4267835.5
-121.941032,38.554223,17.6,48,592271.625,4267841.5
-121.941031,38.55437,17.4,50.7,592271.438,4267858
-121.94103,38.554389,16.2,50.8,592271.438,4267860
-121.94103,38.554403,15.3,48.4,592271.438,4267861.5
-121.941031,38.55441,15,-24,592271.375,4267862.5
-121.94103,38.554417,15,-28,592271.375,4267863
-121.94103,38.554423,14.7,-13,592271.375,4267864
-121.941154,38.554413,21.2,-25,592260.75,4267862.5
-121.941154,38.554407,21.4,46.1,592260.75,4267861.5
-121.941155,38.554399,23.5,48.1,592260.75,4267861
-121.941155,38.554384,23.6,50,592260.813,4267859
-121.941155,38.554371,24.3,51.1,592260.813,4267858
-121.941155,38.554365,24.3,53,592260.813,4267857
-121.941155,38.554356,23.7,49.7,592260.813,4267856
-121.941156,38.55434,23.1,49.1,592260.875,4267854.5
-121.941156,38.554327,22.5,49.9,592260.875,4267853
-121.941156,38.55432,21.6,47.4,592260.875,4267852.5
-121.941156,38.55431,21,47.5,592260.875,4267851
-121.941156,38.554293,19.3,46.9,592260.938,4267849.5
-121.941157,38.554278,21,48.2,592260.938,4267847.5
-121.941157,38.55427,21.8,47.2,592260.938,4267847
-121.941156,38.554262,22.5,47.3,592260.938,4267845.5
-121.941156,38.554254,22.7,47.5,592260.938,4267845
-121.941156,38.554241,23.7,44.7,592261,4267843.5
-121.941156,38.554224,24.2,47.9,592261,4267841.5
-121.941156,38.554216,24.9,48.7,592261,4267840.5
-121.941156,38.554207,24.2,48.5,592261,4267839.5
-121.941156,38.554195,22.5,47.2,592261.063,4267838.5
-121.941156,38.554184,23.4,47.3,592261.063,4267837
-121.941156,38.55415,21.4,49.3,592261.125,4267833.5
-121.941156,38.554115,22,47.4,592261.125,4267829.5
-121.941157,38.554093,20.7,45.9,592261.188,4267827
-121.941157,38.554083,20.6,45.2,592261.188,4267826
-121.941157,38.554067,21.7,46.4,592261.188,4267824
-121.941157,38.554055,21.8,45.1,592261.188,4267823
-121.941157,38.554043,22.3,45.9,592261.25,4267821.5
-121.941157,38.554031,21.9,47.7,592261.25,4267820
-121.941156,38.554022,21,48.4,592261.25,4267819.5
-121.941156,38.554001,21,47.7,592261.313,4267817
-121.941156,38.553979,20.9,47.3,592261.313,4267814.5
-121.941156,38.553962,21.2,45.3,592261.313,4267812.5
-121.941157,38.55394,20.6,47.7,592261.375,4267810
-121.941157,38.553794,19.3,47.3,592261.563,4267794
-121.941157,38.553776,19.4,46.5,592261.563,4267792
-121.941157,38.553751,19.6,49.7,592261.625,4267789.5
-121.941157,38.553732,19.6,49.8,592261.625,4267787
-121.941157,38.553705,19.7,49.8,592261.688,4267784
-121.941157,38.553672,20.1,49.6,592261.688,4267780.5
-121.941157,38.553648,19,49.4,592261.75,4267778
-121.941157,38.55363,18.6,51.2,592261.75,4267776
-121.941157,38.553606,19.3,50,592261.813,4267773
-121.941157,38.553578,20,49.4,592261.813,4267770
-121.941157,38.553564,20,50,592261.875,4267768
-121.941157,38.553558,20.4,48,592261.875,4267767.5
-121.941157,38.553537,20.5,49.5,592261.875,4267765
-121.941158,38.553509,20.6,49.3,592261.938,4267762
-121.941158,38.553486,20.9,47.1,592261.938,4267759.5
-121.941158,38.553471,21.9,48.7,592261.938,4267758
-121.941158,38.553452,21.7,48.1,592262,4267756
-121.941158,38.553425,22.1,48.6,592262,4267753
-121.941158,38.553406,22,48.1,592262.063,4267751
-121.941158,38.553395,21.7,49.1,592262.063,4267749.5
-121.941158,38.553376,21.4,50.3,592262.063,4267747.5
-121.941158,38.553353,20.6,49,592262.125,4267745
-121.941158,38.553282,20.1,48.5,592262.188,4267737.5
-121.941158,38.553252,20.3,50.5,592262.25,4267734
-121.941158,38.553223,20.3,48.8,592262.313,4267730.5
-121.941159,38.553197,19.5,50.5,592261.625,4267727.5
-121.94116,38.553014,20.6,47.2,592261.875,4267707
-121.941159,38.552987,21.7,50.3,592261.938,4267704
-121.941159,38.55296,22.4,52.9,592261.938,4267701.5
-121.941159,38.552936,22.9,53.4,592262,4267698.5
-121.941159,38.552915,22.9,50.1,592262,4267696
-121.941159,38.552905,24.4,50.6,592262,4267695.5
-121.941159,38.552891,23.1,50.8,592262.063,4267693.5
-121.94116,38.552867,22.1,51.4,592262.063,4267691
-121.94116,38.552846,22.6,51.7,592262.125,4267688.5
-121.94116,38.552769,21.5,51.7,592262.188,4267680
-121.94116,38.55273,23.2,54.3,592262.25,4267676
-121.94116,38.552712,22.9,49.7,592262.25,4267674
-121.94116,38.552693,22,51.9,592262.313,4267671.5
-121.94116,38.552663,22.1,55,592262.313,4267668
-121.94116,38.552646,22.9,57.1,592262.375,4267666.5
-121.94116,38.552632,21.9,52.6,592262.375,4267665
-121.941161,38.552614,23.1,54.9,592262.375,4267662.5
-121.941162,38.552592,23.7,58,592262.438,4267660.5
-121.941162,38.552572,24.2,53.8,592262.438,4267658
-121.941161,38.552562,24,54.5,592262.438,4267657
-121.941162,38.552494,23,56.2,592262.563,4267649.5
-121.941161,38.552473,22.4,53.3,592262.563,4267647
-121.941161,38.552449,22.5,54.3,592262.625,4267644.5
-121.941161,38.552436,22.1,48.4,592262.625,4267643.5
-121.941161,38.552425,22.2,49.7,592262.625,4267642
-121.941162,38.552412,22.2,50.9,592262.625,4267640.5
-121.941163,38.552299,22.5,49.7,592262.813,4267628
-121.941163,38.552288,22,52.3,592262.813,4267627
-121.941163,38.552271,21.1,51.5,592262.813,4267625
-121.941163,38.552238,22.2,51.4,592262.875,4267621.5
-121.941163,38.552208,22.4,54.7,592262.938,4267618
-121.941163,38.552186,21,55.7,592262.938,4267615.5
-121.941163,38.552168,20.9,52.2,592262.938,4267613.5
-121.941164,38.552153,22.7,52.3,592263,4267612
-121.941163,38.552143,21.8,53.6,592263,4267610.5
-121.941162,38.552129,20.4,53,592263,4267609
-121.941164,38.551991,20.3,53.3,592263.188,4267593.5
-121.941164,38.551966,20.5,49.1,592263.25,4267591
-121.941164,38.551945,20.5,48.4,592263.25,4267588.5
-121.941164,38.551934,19.7,47.2,592263.25,4267587.5
-121.941164,38.55192,20.1,48.9,592263.25,4267586
-121.941163,38.551898,19.6,48.9,592263.313,4267583.5
-121.941163,38.55188,19.5,46.1,592263.313,4267581.5
-121.941163,38.55187,19.2,46.7,592263.375,4267580
-121.941164,38.551811,20.9,47.1,592263.438,4267574
-121.941164,38.551784,21.5,44.4,592263.438,4267571
-121.941164,38.551753,20.8,45.1,592263.5,4267567.5
-121.941164,38.551734,20.8,43.3,592263.5,4267565.5
-121.941164,38.551723,20.7,43.6,592263.563,4267564
-121.941165,38.551712,20.5,46.5,592263.563,4267563
-121.941166,38.55165,21.4,46.7,592262.938,4267556
-121.941165,38.551568,23.3,46.1,592263.75,4267547
-121.941166,38.551545,22.6,45.7,592263.125,4267544
-121.941166,38.551526,22.4,45.4,592263.125,4267542
-121.941166,38.551516,23.1,45.1,592263.125,4267541
-121.941165,38.551503,22.3,45.3,592263.813,4267539.5
-121.941165,38.551479,22.3,44.2,592263.875,4267537
-121.941166,38.551459,23.3,42,592263.188,4267535
-121.941166,38.551448,22.7,42.6,592263.25,4267533.5
-121.941166,38.551434,22.9,42.8,592263.25,4267532
-121.941167,38.55141,22.6,41.6,592263.25,4267529.5
-121.941167,38.551389,22.5,40.9,592263.313,4267527
-121.941167,38.551378,22,40.6,592263.313,4267525.5
-121.941168,38.551361,21.8,40.4,592263.313,4267524
-121.941167,38.55133,21.9,39.5,592263.375,4267520.5
-121.941166,38.551309,22,39,592263.375,4267518
-121.941166,38.551293,21.6,39.7,592263.438,4267516.5
-121.941167,38.551251,21.2,39.1,592263.5,4267511.5
-121.941167,38.551241,21.3,38.5,592263.5,4267511
-121.941167,38.551228,22.7,38.4,592263.5,4267509
-121.941167,38.551198,20.4,35.3,592263.563,4267505.5
-121.941168,38.55112,19.2,37,592263.625,4267497
-121.941168,38.551111,19.9,36.7,592263.625,4267496
-121.941167,38.551063,19.7,36,592263.688,4267491
-121.941168,38.551055,19,36.9,592263.75,4267490
-121.941168,38.551045,19.9,4.2,592263.75,4267489
-121.941168,38.551028,20,4.2,592263.75,4267487
-121.941167,38.551014,18.8,3.4,592263.75,4267485.5
-121.941308,38.551052,18.7,-29,592251.75,4267489.5
-121.941308,38.551061,18.7,-13,592251.75,4267490.5
-121.941308,38.551069,24.4,-13,592251.75,4267491
-121.941308,38.551074,24.4,-13,592251.75,4267492
-121.941308,38.551077,23.1,-13,592251.75,4267492.5
-121.941309,38.551097,27.2,4.2,592251.688,4267494.5
-121.941309,38.551102,27.6,37.9,592251.688,4267495
-121.941309,38.551104,27.8,37.7,592251.688,4267495.5
-121.941309,38.551108,27.1,37.1,592251.688,4267496
-121.941309,38.551114,26.9,38.1,592251.688,4267496
-121.941309,38.551118,30.4,39.3,592251.688,4267496.5
-121.941309,38.551125,30.3,40.4,592251.688,4267497.5
-121.941309,38.551135,29.6,38.6,592251.625,4267499
-121.941308,38.551144,29.4,36.8,592251.625,4267499.5
-121.941308,38.551151,29.2,37.5,592251.625,4267500.5
-121.941308,38.551159,28.9,38.4,592251.625,4267501.5
-121.941308,38.551169,28,38.4,592251.625,4267502.5
-121.941308,38.551185,27.2,38.4,592251.563,4267504.5
-121.941308,38.551196,25.7,40,592251.563,4267505.5
-121.941309,38.551239,25,40.8,592251.5,4267510
-121.941309,38.551251,25.9,41.7,592251.5,4267511.5
-121.941308,38.551301,26.5,45,592251.438,4267517
-121.941308,38.55132,25.3,44.6,592251.438,4267519
-121.941308,38.551333,25.1,46,592251.375,4267521
-121.941308,38.551343,26.8,49.7,592251.375,4267521.5
-121.941307,38.551357,27.8,49.7,592251.375,4267523.5
-121.941308,38.551367,26.7,47.5,592251.375,4267524.5
-121.941308,38.551379,25.5,44.9,592251.313,4267526
-121.941307,38.551401,24.4,45.6,592251.313,4267528
-121.941306,38.551419,24.1,45.5,592251.313,4267530
-121.941306,38.551428,25.1,44.6,592251.25,4267531.5
-121.941307,38.551439,25.9,45.1,592251.25,4267532
-121.941307,38.55146,24.5,43.1,592251.25,4267535
-121.941306,38.551477,24.8,43.5,592251.188,4267536.5
-121.941306,38.551486,25.1,45.7,592251.188,4267537.5
-121.941306,38.551504,25.2,46.7,592251.188,4267539.5
-121.941306,38.551528,25.3,47.1,592251.125,4267542.5
-121.941306,38.551556,25.6,44.7,592251.125,4267545.5
-121.941306,38.551586,26.1,44.5,592251.063,4267548.5
-121.941306,38.551607,24.9,44.4,592251.063,4267551
-121.941306,38.551622,24.9,43.8,592251.063,4267552.5
-121.941306,38.551645,26.2,51.5,592251,4267555
-121.941306,38.551671,26,53.1,592251,4267558
-121.941306,38.551692,28.1,52.1,592250.938,4267560.5
-121.941305,38.551706,27,52.4,592250.938,4267562
-121.941305,38.551719,25,55.7,592250.938,4267563.5
-121.941305,38.551738,23.5,56.2,592250.875,4267565.5
-121.941306,38.551758,24.4,50.3,592250.875,4267568
-121.941306,38.551771,24.7,50,592250.813,4267569
-121.941306,38.551784,23.9,53.1,592250.813,4267570.5
-121.941306,38.551804,22.2,51.2,592250.813,4267573
-121.941305,38.551858,22,52,592250.75,4267579
-121.941305,38.551886,23.2,49.9,592250.688,4267582
-121.941305,38.551907,22.3,49.2,592250.688,4267584.5
-121.941305,38.551983,24.3,50.8,592250.563,4267593
-121.941304,38.552001,24.9,51.5,592250.563,4267595
-121.941304,38.552016,24.2,49.9,592250.5,4267596.5
-121.941304,38.552027,23.2,51,592250.5,4267598
-121.941304,38.552042,22.4,53.6,592250.5,4267599
-121.941304,38.552053,21.6,54.5,592250.5,4267600.5
-121.941304,38.552063,20.9,54.6,592250.438,4267601.5
-121.941304,38.552078,20.4,55.8,592250.438,4267603.5
-121.941304,38.552268,23.6,53.3,592250.188,4267624.5
-121.941304,38.55229,26.8,57,592250.188,4267627
-121.941304,38.552313,25.3,58.3,592250.125,4267629.5
-121.941304,38.552337,27.5,59.5,592250.125,4267632
-121.941303,38.552372,26.8,57.6,592250.75,4267636
-121.941303,38.552452,26.6,54.9,592250.625,4267645
-121.941304,38.552471,24.5,55.9,592249.938,4267647
-121.941304,38.552486,25.2,53.9,592249.938,4267648.5
-121.941303,38.552502,24.1,55.4,592250.563,4267650.5
-121.941302,38.552522,24.2,55.4,592250.563,4267652.5
-121.941302,38.552545,24.7,56.7,592250.5,4267655
-121.941302,38.55256,24.7,54.9,592250.5,4267656.5
-121.941302,38.552621,24.3,56.3,592250.438,4267663.5
-121.941302,38.552636,23.2,52.3,592250.375,4267665
-121.941302,38.552654,25,51.9,592250.375,4267667.5
-121.941302,38.552684,24.9,57.4,592250.313,4267670.5
-121.941301,38.552767,23.2,54.4,592250.25,4267680
-121.941301,38.552843,22.7,54.6,592250.125,4267688
-121.941301,38.552853,23.6,55.3,592250.125,4267689.5
-121.941301,38.552868,22.5,56.1,592250.125,4267691
-121.941301,38.55289,23.2,54.4,592250.063,4267693.5
-121.941301,38.552904,26.2,57.7,592250.063,4267695
-121.941301,38.553,25,55,592249.938,4267706
-121.941301,38.553022,23.7,55.4,592249.938,4267708
-121.941301,38.553037,23.7,59.2,592249.875,4267709.5
-121.941301,38.553059,23.7,60.8,592249.875,4267712
-121.941302,38.553074,23.7,55.4,592249.813,4267714
-121.941301,38.553089,25.5,55.3,592249.813,4267715.5
-121.941301,38.553112,23.6,55.5,592249.813,4267718
-121.941301,38.553131,26.7,54.3,592249.75,4267720
-121.9413,38.553157,27.2,53.6,592249.75,4267723
-121.9413,38.553191,27.7,52.5,592249.688,4267727
-121.9413,38.553214,27.1,54.2,592249.688,4267729.5
-121.9413,38.553225,24,52,592249.625,4267731
-121.9413,38.553237,24.6,50.3,592249.625,4267732
-121.9413,38.553252,24.9,48.9,592249.625,4267733.5
-121.9413,38.553264,25.7,54.3,592249.625,4267735
-121.9413,38.55328,27.5,56.9,592249.563,4267736.5
-121.9413,38.553299,27.8,56.1,592249.563,4267739
-121.9413,38.553311,25.7,53.9,592249.563,4267740
-121.941299,38.553323,29,52.2,592249.5,4267741.5
-121.9413,38.553389,26,53.9,592249.438,4267749
-121.941301,38.553456,21.3,47,592249.375,4267756
-121.941301,38.553482,21.1,47.9,592249.313,4267759
-121.941299,38.553656,19,45.7,592249.125,4267778.5
-121.941299,38.553679,18,44.6,592249.063,4267781
-121.9413,38.553797,19.5,44.9,592248.938,4267794.5
-121.9413,38.553818,19.2,43.1,592248.875,4267796.5
-121.9413,38.553834,19.4,40.7,592248.875,4267798
-121.9413,38.553847,19.6,43.7,592248.875,4267800
-121.9413,38.553863,18.9,43,592248.813,4267801.5
-121.941299,38.553875,18,43.5,592248.813,4267802.5
-121.941299,38.553887,19.5,43.7,592248.813,4267804
-121.941299,38.553899,20.6,40.9,592248.813,4267805.5
-121.941299,38.553912,20.6,39.8,592248.75,4267807
-121.9413,38.554031,20.9,45.4,592248.625,4267820
-121.9413,38.554062,20.9,41.6,592248.563,4267823.5
-121.941299,38.554217,20.1,47.5,592248.375,4267841
-121.941299,38.554229,20.4,47.7,592248.375,4267842
-121.941299,38.55424,19.9,43.8,592248.375,4267843.5
-121.941299,38.554322,18.2,-25,592248.25,4267852
-121.941299,38.554332,17.2,-9,592248.25,4267853.5
-121.941404,38.554329,21.7,-25,592238.938,4267853
-121.941403,38.554316,22.4,48.5,592238.938,4267851.5
-121.941403,38.554306,21.4,48.4,592238.938,4267850.5
-121.941404,38.5543,21.3,45.2,592238.938,4267849.5
-121.941403,38.554294,22.1,45.6,592239,4267849
-121.941403,38.554283,21.4,46.3,592239,4267848
-121.941403,38.554272,21.5,43.9,592239,4267846.5
-121.941403,38.554264,22.1,44.7,592239,4267846
-121.941403,38.554255,21.2,45.6,592239,4267845
-121.941403,38.554242,20.9,41.9,592239.063,4267843.5
-121.941403,38.554227,20.8,42.7,592239.063,4267841.5
-121.941404,38.554217,21.1,43.5,592239.063,4267840.5
-121.941404,38.554206,21.3,45.8,592239.063,4267839.5
-121.941403,38.55419,20.8,48.3,592239.125,4267837.5
-121.941404,38.554172,21.3,48.8,592239.125,4267835.5
-121.941404,38.554161,20.8,49.2,592239.125,4267834.5
